,freq
넓어,7
도심,7
깨끗했고,7
갈수,7
다양한,7
아닙니다,7
부족함,7
건아,7
관평동,7
이제,7
오후,7
곰팡이,7
용이,6
층간소음,6
최근,6
딱히,6
빵빵,6
행복한,6
크리스마스,6
부도,6
이아주,6
머신,6
있으니,6
계룡,6
저렴하게,6
구류,6
용했는데,6
검색,6
완벽,6
용할것,6
워낙,6
아니지만,6
그런,6
적극,6
만족도,6
인덕션,6
훌륭한,6
깨끗했어요,6
인지,6
높은,6
라마,6
즐거운,6
전망,6
굿굿,6
갤러리아,6
차량,6
전갈,6
위트,6
얘기,6
친절하시구,6
형태,6
있었네요,6
주방,6
대한,6
에디,6
콘센트,6
필요한,6
슬리퍼,6
아쉽습니다,6
세제,6
나머지,6
대응,6
도안,6
용하겠습니다,6
있게,6
좋을,6
아메리카노,6
인프라,6
대중교통,6
당황,6
도로,6
강추,6
추합니다,6
전등,6
도움,6
원두,6
태깔,6
리모컨,6
청결했습니다,6
계신,6
아쉽네요,6
맛있습니다,6
전자렌지,6
고소하고,6
가까이,6
깨끗함,6
이안,6
에놀,6
음번,6
한가지,6
좋겠습니다,6
입욕,6
아침식사,6
해먹,6
제도,6
좋은데,6
가능합니다,6
일회용,6
방식,6
대기,6
비누,6
연락,6
굳이,6
나무,6
친절히,6
예전,6
있더라구요,6
피부,6
에어,6
다다,6
요금,6
작년,6
업그레이드,6
정돈,5
만족스러워요,5
맛있었어요,5
불편함이,5
용할거,5
전용,5
가까운,5
실망,5
부가,5
가볍게,5
니지,5
양식,5
방바닥,5
씨리얼,5
부대,5
듯합,5
만족한,5
편리했어요,5
없을,5
디즈니,5
코너,5
결혼식,5
야식,5
아쉬웠어요,5
그대로,5
친절하셨습니다,5
다리,5
외출,5
엠프레스,5
설치,5
가까,5
없네요,5
메뉴,5
고려,5
외국인,5
스탠다드,5
최상,5
끼리,5
출입구,5
인터넷,5
숙박시설,5
얼룩,5
불편함은,5
월평역,5
아쉬워요,5
부담,5
옛날,5
명절,5
장님,5
친절하시네요,5
도착,5
트윈,5
타고,5
어른,5
평소,5
세월,5
프리미엄,5
주시,5
깨끗해요,5
날씨,5
마루,5
요리,5
쾌적했어요,5
많음,5
에드,5
통해,5
인터,5
시리얼,5
모로,5
아예,5
깔끔하니,5
실시간,5
지인,5
작은,5
무리,5
요강,5
수영,5
태평소,5
국밥,5
같았어요,5
아래,5
목적,5
간식,5
손님,5
입장,5
아늑하고,5
머리,5
편안히,5
금연,5
고해,5
치킨,5
이크,5
합리,5
그거,5
결제,5
인원,5
물건,5
생수,5
아니고,5
자유롭게,5
매트,5
배수,5
헷갈리긴,5
친절함,5
좋을듯,5
한참,5
방향,5
강해서,5
냄비,5
먼저,5
저렴하게이,5
불편했어요,5
요기,5
아쉽지만,5
좁은,5
길이,5
인해야하는데,5
쉬었,5
오노,5
도나,5
일본,5
컨벤션,5
가요,5
쿠폰,5
식당가,5
아쉬움,5
야함,5
오기,5
전날,4
같은게,4
남아,4
신축,4
활용,4
린스,4
완벽한,4
스피커,4
브랜드,4
고요,4
야구,4
좋아여,4
용이합니다,4
효율,4
동네,4
창가,4
이기,4
사이즈,4
있던,4
마련,4
감안,4
보기,4
드레서,4
지장,4
추웠는데,4
아무,4
화이트,4
대로,4
부탁드려요,4
편한,4
위주,4
따뜻합니다,4
저번,4
있는게,4
용하면,4
식빵,4
기념일,4
족욕,4
행사,4
스탕달,4
도시,4
정이,4
지점,4
바람,4
만족하고,4
마트,4
있으며,4
건너편,4
마디,4
혼밥,4
고합,4
중심지,4
충전,4
동이,4
쾌적하게잘,4
친절하게안내,4
추억,4
아들,4
마다,4
이참,4
도면,4
입니당,4
퇴실,4
만족스럽,4
주심,4
고장,4
수가,4
계란후라이,4
통로,4
직장,4
이틀,4
든든하게,4
있었지만,4
조리,4
에스,4
사이,4
일반,4
반신,4
친절해요,4
한밭수목원,4
좋았으나,4
대안,4
경험,4
부스,4
조용히,4
친절했어요,4
유의,4
기류,4
제법,4
카펫,4
맛있고,4
베니키아,4
어요,4
없었고,4
없지만,4
오래되어,4
있는거,4
여사,4
자동,4
맛있었습니다,4
간단하지만,4
서예,4
봉명동,4
쉐프,4
고급스럽습니다,4
성능,4
다그,4
청결했고,4
입지,4
대부분,4
다행,4
맛있게잘,4
지금,4
싱크대,4
같지만,4
불도,4
힘들었습니다,4
엄마,4
도작,4
고모,4
무크,4
려고,4
자연,4
할리스,4
안되고,4
풀기,4
운동,4
이모,4
없으니,4
등록,4
시오,4
취침,4
청결하고잘,4
경이,4
좋고요,4
가능해서,4
피트니스,4
오니,4
리버,4
인시,4
주인,4
있네요,4
이바,4
만족스러웠어요,4
버스,4
탈수,4
아주머니,4
있던데,4
안해,4
무척,4
없었는데,4
공영,4
광양,4
서방,4
캘리포니아,4
점도,4
드레,4
서사,4
약해서,4
아쉬웠던,4
쉬다,4
좋구,4
없는데,4
컨디셔,4
커버,4
만족해요,4
수라,4
여러가지,4
이정,4
친척,4
좁아서,4
장기,4
쎄서,4
친절하,4
이예,4
여행객,4
센터,4
오피스텔,4
가짓수,4
계란,4
일회용품,4
얼음,4
아쉬운건,4
거나,4
저렴해서,4
경하,4
소파,4
수질,4
현장,4
카페트,4
이벤트,4
만족스럽고,4
야합니다,4
빨래,4
요물,4
모습,4
테블릿,4
아니라,4
스위트룸,4
넓었어요,4
좁다는,4
면접,4
뭔가,4
그것,4
오전,4
이용도,3
을지,3
과거,3
용하여,3
먹음,3
자판기,3
불편할것,3
사이다,3
게쉬,3
가도,3
알찬,3
해바라기,3
낮은,3
방기,3
로션,3
콜라,3
가구,3
많았,3
비도,3
연휴,3
편하게이,3
대여,3
깨끗하네요,3
비용,3
주스,3
주문,3
가까워요,3
만족스러,3
실수,3
그게,3
좋을거,3
짧은,3
유일한,3
편리하게이,3
성인,3
세심,3
안심,3
여자,3
비해,3
높아서,3
양말,3
수전,3
여해,3
확정,3
런닝머신,3
사기,3
마기,3
확실히,3
있었구요,3
에두,3
많던데,3
따뜻했습니다,3
정거장,3
같긴해,3
세련된,3
의방,3
일보,3
고워,3
친절하게잘,3
한해,3
보라매,3
근접하고,3
호실,3
바나나,3
맞이,3
좋았어여,3
여름,3
타일,3
예쁘고,3
편해요,3
환풍기,3
드럼세탁기,3
레스토랑,3
같더라구요,3
데리,3
편해서,3
인하는,3
불편했던거,3
그렇고,3
계획,3
쓰기,3
좋지만,3
많은데,3
용하는것,3
충분하고,3
차이,3
이하나,3
배치,3
괜찮음,3
로역,3
외식,3
추석,3
고기,3
편리해서,3
보유,3
다양하고,3
복판,3
세명,3
쾌적합니다,3
심플,3
있는가,3
적당한,3
중문,3
건너,3
잠자리,3
결론,3
편리함,3
괜찮,3
스마트,3
키친,3
노트북,3
나위,3
겉옷,3
볼때,3
입니다가,3
남자,3
셀프,3
딸기,3
있는건,3
반적,3
깔끔하게잘,3
애기,3
냉방,3
불만,3
는가,3
젓가락,3
핸드폰,3
안되서,3
두운,3
깨끗하니,3
쾌적했습니다,3
채광,3
차용,3
아쉽긴,3
좋지,3
수구,3
운전,3
탁자,3
허리,3
괜찮았고,3
같긴,3
만가,3
편안해서,3
형식,3
차가,3
이만,3
벌써,3
좋아하시는,3
탄방역,3
조용주,3
뚜벅,3
어제,3
메리트,3
연인,3
쾌적하고,3
서술,3
김치,3
천공,3
적당합니다,3
있긴한데,3
연식,3
친절하여,3
완젼,3
어려웠습니다,3
런트,3
필요한것,3
번잡,3
기전,3
좋았어용,3
비싼,3
도기,3
자국,3
좋으며,3
면도기,3
관계자,3
리셉션,3
야구장,3
중간지점,3
놀러와,3
없다는,3
실외,3
편리했습니다,3
와인잔,3
거실,3
휴지,3
아닌,3
같은건,3
몇개,3
베란다,3
부근,3
그랬어요,3
시작,3
좋겠네요,3
의향,3
남자친구,3
물품,3
문구,3
불구,3
별기,3
지방,3
디럭스,3
똑같은,3
다재,3
청하면,3
가능해요,3
평가,3
습관,3
평이,3
인해,3
이별,3
샌드위치,3
근방,3
발렛,3
고집,3
타지,3
흡연,3
있어도,3
미다,3
깨끗하고수,3
좁지만,3
만해,3
부모님,3
숙박업소,3
금방,3
나중,3
좋앗어요,3
여분,3
프렌드,3
원하는,3
마무리,3
엇어,3
안됩니다,3
판매,3
조용하니,3
이름,3
오픈,3
감동,3
제대로,3
넓어요,3
영화,3
구석,3
티빙,3
정부,3
편안히가게,3
만족할거,3
저녁식사,3
가드,3
민감하,3
그런거,3
안보,3
볼일,3
아이폰,3
파손,3
종종,3
소하,3
친절하게인사,3
퇴근,3
아파트,3
프런트,3
공용,3
없더라구요,3
맛있어서,3
역대,3
체적,3
락스,3
연박,3
전기,3
누가,3
새로,3
좋았아요,3
짱짱,3
요일,3
관광,3
테이크아웃,3
가작,3
실할,3
벌레,3
불법,3
날조,3
건조기,3
청결해,3
아늑했어요,3
용하게,3
좁습니다,3
별도,3
최신,3
컨트롤,3
가깝습니다,3
좋네,3
음미,3
고온,3
관망,3
깔끔함,3
부부,3
탄방동,3
편히잘,3
정부청사역,3
서약,3
쾌적했네요,3
편안,3
편하였어요,3
포근하여,3
청사,3
이군,3
시끄러웠어요,3
가안,3
히터,3
정면,3
훌륭했습니다,3
시간대,3
이점,3
같음,3
스타벅스,3
있구요,3
용하고있어요,3
좋긴,3
용하실,3
이보,3
야할것,3
방법,3
시가,3
다작,3
이사,3
대신,3
친절하게대,3
피신,3
괜찮네요,3
국립,3
와이파이,3
친절하시구요,3
있을건,3
빠른,3
이용자,3
아님,3
안된다고,3
이하,3
빵집,3
소개,3
대형,2
상상,2
음청,2
쾌적해서,2
많구요,2
민감한,2
쉬고,2
예식,2
좋앗습니다,2
깔끔했고,2
칼국수,2
할리스커피,2
좋고잘,2
오토바이,2
남편,2
든든히,2
불편하네요,2
많았어요,2
취한,2
만족하나,2
간이,2
이조,2
게스트하우스,2
런가,2
괜찮았으나,2
다감,2
충남대,2
오류,2
널널,2
대화,2
개월,2
페리,2
친절함은,2
소한,2
약하지,2
깨끗하구요,2
넉넉하여,2
어문,2
좋았답니다,2
의하는데,2
침하,2
청남대,2
좋았어,2
호조,2
부탁드립니다,2
도문,2
따뜻해요,2
청결한거,2
스킨로션,2
야할거,2
불편한거,2
많을것으로,2
편안하지만,2
서거,2
스탠드,2
번만,2
기침,2
포장,2
생기,2
편하네요,2
정숙,2
결정,2
있긴,2
부족합니다,2
연말,2
이나,2
최대한,2
이따,2
잔소리,2
파워,2
핸드,2
전기포트,2
더블베드,2
대리석,2
디자인,2
사양,2
지하도,2
웨이브,2
것외,2
시외버스,2
방한,2
생활,2
시원하고,2
햇빛,2
라이,2
군데,2
없거나,2
편리했고,2
로예,2
약했는데,2
신한,2
양옆,2
이서,2
리가,2
재질,2
같았는데,2
가끔,2
기간,2
구도,2
신혼,2
간만,2
기대하지,2
편안합니다,2
힐링,2
제로,2
콘도,2
고스,2
이빨,2
위층,2
아팠어요,2
안되더라구요,2
불편해서,2
침대시트,2
표시,2
시원하게,2
명자,2
있었던것,2
생맥주,2
콩나물국,2
태양,2
동생,2
드라이어,2
제빙,2
서나,2
라인,2
아쉬,2
좋으,2
표현,2
필요한건,2
필요한거,2
도소,2
용하는데요,2
일몰,2
무지,2
근교,2
안되는거,2
윗쪽,2
요약,2
볼수,2
동하,2
용할수있어,2
명물,2
딱딱했어요,2
단연,2
게다,2
던것,2
깜빡,2
깔끔하고이,2
자리,2
차가있어서,2
부족한,2
그릇,2
대량,2
용하려,2
괜찮아서,2
있었음,2
있지만이,2
창밖,2
좁아,2
편안함,2
높아,2
퇴짜,2
숟가락,2
달리,2
한국,2
대면,2
용했지만,2
있었으면,2
있으나,2
취소,2
넓긴한데,2
한빛탑,2
본인,2
일부러,2
넓지,2
인조,2
엉망,2
고가,2
옷장,2
등기,2
방금,2
진심,2
데스,2
끝판,2
작업,2
전화기,2
진행,2
오래되었지만,2
용할만,2
오래된것,2
처리,2
내부시,2
없고요,2
보이지,2
가용,2
타임,2
신세,2
낙후,2
예쁜,2
을해,2
여행가,2
간판,2
딱좋습니다,2
장도,2
더이,2
아이디,2
밀집,2
오래되긴,2
플렉스,2
예민하,2
저렴했어요,2
활짝,2
가능했고,2
있게잘,2
물때,2
우작,2
평수,2
요구,2
좋았던것,2
환상,2
없냐고,2
시온,2
풍기,2
어두워서,2
스타일,2
사전,2
스크램블,2
오신,2
충실한,2
러브,2
둘째,2
음료,2
고데기,2
약했어요,2
공짜,2
면재,2
고다,2
가벼운,2
없으면,2
체험,2
최대,2
딱좋은,2
실리,2
깨끗한데,2
실컷,2
오렌지,2
있다는,2
이오,2
관리인,2
여서,2
입니다요,2
지사,2
넓구요,2
콘서트,2
패스,2
좋아오,2
대흥동,2
은행동,2
충분한,2
최고다,2
스낵,2
불가,2
군데군데,2
호탤,2
편함,2
끼니,2
동쪽,2
갑작스럽게,2
인접,2
아닐까,2
좋았는데다,2
건조,2
트리,2
용하는데,2
만족할만,2
문안,2
리지,2
만배,2
센스,2
다른건,2
도출,2
특구,2
연구,2
대덕,2
있으니잘,2
요트,2
편리하더라,2
용했는데다,2
땐월평돈디,2
이중,2
용할려,2
규합,2
답답하지,2
좋더라,2
청결하게잘,2
용해야,2
편리해요,2
추워서,2
아쉽고,2
독특한,2
맛있음,2
비번,2
이세,2
솔직히,2
입력,2
없는게,2
차오,2
진입,2
보안,2
제방,2
방지,2
가제,2
편리하였네요,2
시장,2
서대전역,2
깊었으며,2
안좋은,2
도사,2
프라이,2
요것,2
안됨,2
뜨겁다싶을,2
프런,2
아마,2
단어,2
추워요,2
보시,2
편해,2
트립홀릭,2
향기,2
어플,2
직장인,2
조용하였습니다,2
아쉬웠네요,2
패키지,2
아니었어요,2
안성맞춤,2
음료수,2
벚꽃,2
서대전,2
출출할,2
목욕,2
신하,2
석식,2
적합한,2
밥집,2
기기,2
발생,2
무어,2
주류,2
많다,2
빌트,2
깨끗하고잘,2
넓지는,2
조용하여,2
꼼꼼히,2
주중,2
깔끔하다고,2
은퇴,2
좋아하는,2
제휴,2
변경,2
맛있다,2
좋아해서,2
색감,2
빠르게,2
낡았고,2
이유식,2
되고,2
기생수,2
좋다,2
깜짝,2
깨끗하게잘,2
많고요,2
따끈하게,2
몇몇,2
중요하다고,2
호텔리어,2
어머니,2
만족했던,2
파도,2
거기,2
메인,2
접시,2
별점,2
쾌적하게이,2
행온,2
불편했는데,2
예민한데,2
오래되고,2
멀어,2
깊은,2
면또,2
바쁘긴,2
편안하게이,2
추해요,2
추웠어요,2
많은것,2
대체,2
이드,2
상적,2
중요시,2
레트로,2
평범,2
축제,2
사후,2
냉수,2
주로,2
추위,2
리베라,2
구청,2
체온,2
나니,2
여느,2
서경,2
쿠션,2
스러웠습니다,2
가정,2
휴일,2
용할수있는,2
원정,2
필요,2
서도,2
있는것도,2
퓨저,2
리모콘,2
좋았지만,2
용했고,2
높았고요,2
친절함에,2
쉬웠습니다,2
용해도,2
찝찝함이나,2
전기차,2
용하기가,2
시원합니다,2
신기했어요,2
만족했네요,2
신지,2
기정수,2
편리,2
고발,2
넓습니다,2
오스,2
청결함,2
요하,2
기능,2
좁고,2
반복,2
안되는것,2
유명한,2
입니다하지만,2
가두,2
개정,2
편도,2
향기도,2
뛰어나고,2
해당,2
암막,2
기구,2
편합니,2
청결한,2
넓음,2
편안했어요,2
과학,2
탁월한,2
후회,2
새해,2
더라구요,2
시끄러워서,2
늦잠,2
샘플,2
용합니,2
더할,2
조건,2
없다,2
담번,2
많지만,2
선호,2
이유,2
가능하여,2
있다는걸,2
참조,2
이비,2
만족했어요,2
시한,2
멀지,2
관등,2
가능했어요,2
날짜,2
용하면서,2
타이밍,2
작아서,2
친절했고,2
편안했습니다,2
날호,2
주년,2
기념,2
매일,2
흠잡을,2
편리하게사,2
유일,2
면오,2
은자,2
레인,2
놀수,2
수영모,2
과학관,2
탄산수,2
세트,2
올해,2
따뜻하게잘,2
간지,2
만족하고잘,2
약하고,2
만자,2
숙박업,2
수납,2
있다고,2
편리한,2
쾌적,2
출구,2
버튼,2
곳곳,2
한가운데,2
필요한만큼,2
옥상,2
하늘,2
구조도,2
담당,2
막상,2
작고,2
없는지,2
작아요,2
부족해서,2
추후,2
룸서비스,2
정성,2
많았습니다,2
되어있어서,2
방해,2
저렴하여,2
친철,2
출근,2
굿굿굿,2
아니여서,2
미러링,2
태블릿,2
좋더라고요,2
신랑,2
시끄럽습니다,2
식구,2
안된,2
작게나마,2
벽면,2
정리정돈,2
지라,2
케어,2
채널,2
고저,2
여직원,2
힘들,2
용하고있습니다,2
이제일,2
대전광역시,2
용하기에,2
적당했습니다,2
족도,2
깔끔해,2
깨끗해여,2
많구,2
블랙,2
혜택,2
도도,2
인사,2
고재,2
빙기,2
정신,2
신청,2
필요하면,2
원래,2
쇼파,2
충분했어요,2
스카이,2
유로,2
청결했어요,2
약해,2
스테이,2
태도,2
쉬웠고수,2
택시,2
매장,2
데뷰,2
없지,2
신경안,2
사서,2
편한데,2
괜찬,2
승용차,2
마지막,2
물자체,2
조용하게,2
아쉬우나,2
이건,2
불편한건,2
만추,2
기대,2
서점,2
위험,2
편했,2
직하니,2
고트,2
면조,2
미니바,2
워시,2
블루투스,2
깨끗했구요,2
차로,2
좋다고,2
인포,2
레고,2
없는건,2
원하면,2
고개,2
발코니,2
행복했어요,2
청결해요,2
건데,2
몇번,2
루이비스,2
이상한,2
아니라서,2
완벽했어요,2
감성,2
아트,2
경치,2
지고,2
입니다잘,2
수영복,2
이상하게,2
가습기,2
편하더라구요,2
사이언스,2
레이,2
불편하지,2
약해요,2
야경,2
좋았던건,2
승강기,2
책상,2
엘베,2
야할까,2
영화관,2
야할,2
링크,2
규모,2
홍보,2
좋더군요,2
행복하게,2
웰컴,2
텔레비전,2
한눈,2
국물,2
편리합니,1
우비,1
귀찮아서,1
모니터,1
이나고,1
고삐,1
말안,1
뻔쩍휘황,1
프런트로,1
유성은,1
점주,1
있어서요,1
가깝고요,1
모기,1
마리,1
