,freq
안남,1
장예,1
기대하시는,1
마당,1
이쁘고,1
옥도,1
색감,1
뿌리,1
멀미,1
비싸게,1
응대,1
보아,1
생색,1
특유의틱,1
만추,1
안되는데,1
아쉬우셨다고,1
별개,1
해병,1
청결한것과는,1
예쁘고,1
청결한,1
깔끔한,1
행복한,1
고민,1
있을거다,1
번만,1
날짜,1
면회,1
외박,1
일이,1
말씀,1
죄송하고,1
속상했습니다,1
다행히,1
첨부,1
원추,1
금은,1
박기준,1
인원,1
아팠어요,1
흡연실,1
인제,1
불편,1
나고지,1
요한,1
뚱뚱한,1
안좋고,1
데스크,1
하일,1
아니라서,1
그것,1
안된대,1
똑바로,1
이유,1
분잡,1
주행,1
오시,1
먼저,1
독했어요,1
이분,1
불친절합니다,1
구석,1
첫날,1
불친절함,1
넉넉하지,1
개조,1
해만,1
곳곳,1
모습,1
많습니다,1
티슈,1
마사지,1
고등,1
민망했네요,1
면도,1
구도,1
함석,1
저렴했으면,1
좀더,1
안좋아요,1
심하게,1
건가,1
일회용품,1
딱하나있어요,1
센서,1
가우리,1
불편했던게,1
있더라구요,1
구입,1
세트,1
미니바,1
보통,1
당황,1
없는건,1
도제,1
베개,1
누렇,1
괜찮았는데,1
힘들었고,1
친절하세요,1
행시,1
괜찮아요,1
냉온,1
수가,1
피하,1
불편함이있어요,1
괜찮음,1
천원,1
안됨,1
마을,1
관광지,1
환경보호,1
용했네요,1
남값,1
케이,1
성의,1
물음,1
표정,1
있었는데,1
속상하네요,1
호델,1
구경,1
만사,1
단풍,1
가을,1
친정엄마,1
매월,1
수질,1
유일한,1
나빴고,1
내부,1
산책길,1
가지,1
가야,1
관광객,1
괜찮으나,1
오기,1
힘들어서,1
설쳤어요,1
괜찮습니다,1
깜짝,1
좋더라구요,1
꼼꼼하게되,1
베드,1
검정,1
배드,1
특색,1
불만족,1
미진,1
디워,1
바스,1
매니,1
갯수,1
원수,1
없고인,1
뚜껑,1
실바,1
아쉽습니다,1
쓰레기봉투,1
분리수거,1
불쾌합니다,1
해도,1
휴가,1
모자라,1
모니터,1
작아요,1
이란,1
단어,1
엄청난,1
이상기,1
패스,1
상주,1
인텔,1
석식,1
종이,1
메뉴,1
미지근하거나,1
이하,1
전복죽,1
지물,1
물질,1
준비,1
없었네요,1
같은것도,1
그랬는,1
연결,1
중간,1
통로,1
심해,1
실리콘,1
길이,1
가까워서,1
갈수,1
버스정류장,1
교통,1
나쁘지,1
묵고,1
가기,1
딱좋은,1
이점,1
티백,1
