,freq
코엑스몰,1
솔직히,1
실망한,1
가가,1
댓글,1
퇴근,1
서방,1
잡고,1
편히,1
실수,1
선발,1
식당,1
쩐내가,1
유명하고,1
관광,1
좋네요,1
세상,1
아까운,1
순간,1
호구,1
더럽습니다,1
힘들었어요,1
문구,1
고층,1
타고,1
폐가,1
복도,1
쪽문,1
버스,1
정이,1
안되고안,1
가안,1
투과,1
정확히,1
샴프,1
용해서,1
벽지,1
도종이,1
부족하지,1
하그,1
마포,1
더주고,1
롯데,1
시티,1
더럽고,1
이런것,1
특이하게되,1
리모콘,1
난리,1
아닙니다,1
기대했는데,1
후회,1
서너,1
수도,1
데프론,1
연결,1
안되고엘,1
대로사,1
장난,1
수정,1
타겟,1
있더라고요,1
아니었습니다,1
아니더라도,1
좋을것,1
넓고,1
조명,1
전반,1
좋지는,1
같음,1
안해,1
뻘쭘,1
뚝딱,1
남왜,1
평이,1
없나요,1
제로,1
요배,1
오래되서,1
변색,1
주말,1
아닌데이,1
베가,1
있던데안,1
예민,1
찜질,1
오기,1
무섭고,1
답답한,1
더워서,1
다가,1
때재,1
에어콘,1
작동,1
안된다네요,1
덕분,1
건성,1
내직원,1
불친절하고,1
알바,1
웬만하면,1
그럴수있지하는데,1
에손,1
로더,1
제공,1
어렵고,1
장만,1
더주겠다고,1
경찰,1
시비,1
일층,1
어려웠습니다,1
없더라구요,1
용할,1
스러웠습니다,1
작구,1
부족합니다,1
비지니스,1
이하,1
도아,1
괜찮음,1
전해,1
야함,1
당시,1
불편했으나,1
친절하진,1
미흡,1
아니면서,1
지불,1
하니,1
신안,1
이아주,1
불친절해서,1
한편,1
많았는데,1
가도,1
딱딱하네요,1
있으니,1
고려,1
좋을,1
듯글,1
계열,1
좋아하는,1
유쾌하진,1
표정,1
굉장히,1
사무,1
삼면,1
있었어요,1
사생활,1
보호,1
안되어,1
한쪽,1
불편하고,1
헐리우드,1
더블,1
소파,1
스탠드,1
전등,1
인안,1
아닌가,1
이듬,1
강요,1
국회의사당,1
가까워서,1
진심,1
시끄럽다,1
층간소음,1
심해,1
무난,1
옆방,1
유독,1
두시,1
신기했음,1
도몇,1
모서리,1
자세히,1
많음,1
외관,1
입지,1
괜찮아,1
보임,1
문자,1
대면,1
스위치,1
인하러,1
시끄럽다는,1
아보,1
수긍,1
거나,1
싫으,1
면안,1
친절했던,1
그루,1
벚꽃,1
나무,1
구경,1
위안,1
렵니다놉놉놎,1
일찍,1
놉놉,1
넓은데,1
힘들었어,1
요트,1
윈룸,1
맞은편,1
페어필드,1
주로,1
괜찮았,1
어요,1
있어야,1
규칙,1
일관,1
무언가,1
착했고,1
조용한,1
부탁드렸는데도,1
불구,1
이주,1
로사,1
용하시는,1
사무실,1
앞방,1
분주한,1
문소리,1
야했고,1
생수,1
더줄수있다길래,1
더주십,1
지금,1
