,freq
서하,1
게이,1
일지,1
상상,1
이이,1
용했어요,1
기온,1
가까이,1
더웠었는데,1
중앙,1
방이,1
추워서,1
전화했더니,1
불쾌해서,1
단체,1
무뚝뚝해서,1
피곤했을,1
대수롭지,1
신발,1
특별히,1
건아,1
아마,1
유의,1
타일,1
그런,1
전화해서,1
있나,1
없다는,1
연결,1
포트,1
아래쪽,1
있을,1
아래,1
구석,1
전혀,1
안되있고,1
지모,1
요일,1
던스,1
없는데,1
이레,1
왜안,1
지인,1
솔직,1
는해당레지던스,1
번은,1
현장,1
최근,1
부탁드렸지만,1
거절,1
당했습니다,1
첫째,1
부탁드렸,1
욕실,1
비닐,1
나기,1
음날,1
시트,1
불쾌하게,1
고프,1
태도,1
불친절했고,1
아줌마,1
참앞,1
가동,1
무섭다는,1
다가,1
부족,1
없으며,1
집기,1
없었으며,1
만사,1
용하기,1
편하였습니다,1
안되어,1
설비,1
열악합니다,1
근원,1
초보,1
저녁식사,1
운전자,1
야합,1
아웃,1
차후,1
객및,1
소하,1
기대하시지말고,1
용해,1
야합니다,1
부족합니다,1
용할수,1
있으나사,1
무늬,1
용하였습니다,1
부탁드린다고,1
더군요,1
환자,1
아버지,1
발코니,1
계셨는데,1
나이,1
있으신,1
본인,1
계실텐데,1
거짓말,1
농락,1
데뷰,1
에조,1
금보,1
엔뷰,1
가안,1
이쁩니다,1
여야,1
안녕하세요,1
에이,1
안되구,1
오전,1
가진동,1
데인,1
박했는데,1
안해,1
개별,1
좋아서,1
안좋은,1
여직원,1
친절,1
설거지,1
이별,1
변경,1
뎅돈,1
시절,1
레용,1
치약,1
안되는지,1
윗층,1
시끄러워,1
와중,1
밤늦게,1
조용해,1
고하,1
아까운,1
온천,1
그거,1
포차,1
립스틱,1
있던데,1
쌀쌀한데,1
약했습니다,1
추위,1
약하신데,1
감기,1
몸살,1
화장,1
잔소리,1
진지,1
서기대,1
데넘,1
스러웠습니다,1
플레인,1
죄송하다는,1
윗집,1
이아주,1
자제,1
간지,1
저녁,1
모시,1
아닙니까,1
논밭,1
안좋음,1
장점,1
채광,1
신설,1
깨끗하다,1
단점,1
냉수,1
생수,1
약시,1
어떠한안내도,1
공식,1
홈페이지,1
예정,1
아니였던,1
사우나,1
로그,1
더주고,1
강릉,1
녀행,1
파고,1
요다음,1
빌라,1
불만족,1
일반,1
대기,1
깉습,1
구유,1
어은,1
의미,1
없었네요,1
지불,1
아깝네요,1
이럴줄안,1
작은거,1
훌륭합니다,1
넓어서,1
시주,1
의하셔야해,1
요물,1
매니,1
비누,1
형식,1
제공,1
싼마이,1
방도,1
부대,1
부족한것,1
불친절함,1
라인,1
도아,1
다주,1
문밑,1
바람소리,1
휭휭,1
특급,1
아쉽네요,1
서남,1
가까우면,1
좋겠다,1
인테리어,1
오래되서,1
그렇다치는데,1
신경안,1
대충,1
주방,1
필터,1
가득하고수,1
더러운이,1
불도,1
외부,1
파샬,1
하프,1
높낮이,1
험한가요,1
서기,1
안위,1
안되면,1
내해,1
무조건,1
안되어있음,1
괜찮아요,1
만주,1
함정,1
송도,1
서어,1
후속,1
초가,1
발렛파킹,1
명분,1
강제,1
고정,1
부착,1
해바라기,1
시장,1
부산한,1
저렇지,1
후진,1
꿈치,1
불쾌,1
빨래,1
불편함,1
토퍼,1
부탁,1
청결하지못,1
이보,1
임걱정,1
깨끗했습니다,1
페이지,1
포함,1
해수탕,1
없었고,1
싱크대,1
차지,1
효율,1
동선,1
길고,1
친절함을,1
어려워,1
전반,1
아쉽다는,1
이듭,1
적당한,1
보임,1
기계,1
완전,1
쾌적하지,1
모서리,1
어딘가,1
도장,1
압축,1
불어,1
내부,1
일수,1
있으나,1
확실합니다,1
벽지,1
상처,1
오물,1
다양해서,1
이외,1
비교,1
사소한,1
커피포트,1
온도조절기,1
점등,1
제외,1
괜찮긴,1
근대,1
중요하다고,1
여지,1
경영,1
명줄,1
서서,1
인도,1
청결하지,1
세면대,1
저리,1
스티커,1
고위,1
생면,1
아쉬웠어요,1
실밥,1
손절각,1
나프,1
해안,1
솔밭,1
산책길,1
좋앗습니다,1
라면,1
말로,1
해기,1
좋앗던,1
작년,1
진정한,1
데너,1
괜찮은,1
무심한거,1
나빴습니다,1
평점,1
낮은,1
가세,1
평소,1
심각해서,1
중요시,1
위주,1
선정,1
데제,1
순간,1
보이,1
이후,1
더하면,1
더했지,1
없었,1
고사,1
없으셨습니다,1
거미줄,1
찝찝해서,1
열기,1
나사,1
성한지,1
편해,1
조화,1
화분,1
편의,1
좋으나,1
도어,1
인해서,1
하진,1
층물,1
놀랬습니다,1
피자,1
찝찝함,1
후연,1
박하려는데,1
방법,1
난잡하고,1
잡고,1
이예,1
약하던안하던,1
새방,1
야하는건,1
당연한거,1
온곳,1
장소,1
연박,1
찝찝하네요,1
가득해서,1
아플지,1
와이프,1
눈치,1
보시,1
불편할까봐,1
첨부,1
안합,1
노벨,1
비발디,1
오크,1
용했습니다,1
아니여도,1
경치,1
구비,1
전화하면,1
보기,1
안좋습니다,1
청결하지가못,1
청소기,1
맨발,1
아닌가요,1
야하는거,1
부분,1
이용도,1
번천,1
누수,1
인한,1
이선명,1
천장,1
조명,1
벌레,1
시체,1
가득합니다,1
서랍,1
커피,1
냄비,1
없어사,1
용하지도,1
왜인,1
무언가,1
선명합니다,1
가장,1
수납,1
의도,1
힌지,1
불가능하니,1
식도,1
아닌가싶은데,1
폐쇄,1
은방,1
을해,1
환기,1
세시,1
또왜,1
의심스러울,1
신안,1
햇빛,1
실내,1
찜질방,1
의하여도,1
켜줌,1
가끔,1
곤욕,1
더워서,1
잠도,1
설침,1
양말,1
아닌데,1
있을까요,1
커튼,1
라이브,1
