,freq
공덕역,12
괜찮아요,12
아쉬웠던,12
프런트,12
면서,12
업무,12
유튜브,12
같고,12
거나,12
와인잔,12
시청,12
비데,12
그거,12
가나,12
굿굿,12
사이,12
추억,12
필요한,12
안되고,12
럭셔리,12
싱글,12
코스,12
타고,12
아쉽지만,12
특별한,12
자리,12
먼저,12
즐거운,12
모로,12
기념일,12
환기,12
거울,12
많아요,12
한식,11
최근,11
없는거,11
저번,11
계정,11
담배,11
외국,11
깔끔하게,11
실수,11
실내수영장,11
비용,11
요금,11
이만,11
상당히,11
도편,11
전자레인지,11
시어,11
있게,11
푹신해서,11
회용,11
인상,11
필수,11
물품,11
술집,11
이아,11
연어,11
충전기,11
깨끗했어요,11
지금,11
훌륭합니다,11
좋을거,11
비지니스,11
일본,11
서방,11
입장,11
찾기,11
카운터,11
성인,11
당황,11
아니지만,11
충분히,11
별도,11
괜찮습니다,11
마지막,11
스위트룸,11
있었는데,11
주문,11
베이커리,11
오시,11
만족스러웠어요,11
가로,11
용산역,11
감사,11
배서,11
고급,11
옷장,11
금방,11
없는게,11
전날,11
없지만,11
기계,11
고물,11
맛있습니다,11
아파트,11
브랜드,10
좁긴,10
로예,10
스타벅스,10
워낙,10
쌀국수,10
맛있게,10
잠도,10
장소,10
훌륭한,10
관광지,10
괜찮고,10
프로,10
정수기,10
계획,10
같았어요,10
깨끗했습니다,10
가볍게,10
정보,10
최적,10
간단히,10
양호,10
손님,10
레이크,10
책상,10
좋았구요,10
잘못,10
많은데,10
한편,10
깨끗했고,10
시크,10
간단하게,10
애프터눈티,10
점도,10
연식,10
순간,10
편안하고,10
병원,10
깔끔했어요,10
기차,10
삼성,10
콘센트,10
커버,10
이프,10
편히잘,10
코너,10
적당한,10
야하는,10
없다고,10
키즈,10
페리,10
모습,10
오늘,10
양고기,10
불편했습니다,10
관련,10
센스,10
카펫,10
가도,10
기준,10
온천,10
영등포,10
이안,10
필요,10
용할게요,10
더블베드,10
세탁기,10
차이,10
핸드,10
고가,10
지방,10
더욱,9
클럽,9
빠른,9
편리,9
평소,9
서사,9
시작,9
가시,9
오믈렛,9
등록,9
예민하,9
깔끔해요,9
말씀,9
외관,9
많지,9
불편함이,9
강추,9
에드,9
예전,9
가요,9
번화가,9
조용해서,9
부족함,9
명동,9
예뻐서,9
방안,9
행복한,9
남산타워,9
이면,9
아쉬움,9
만족해요,9
도어,9
편리했습니다,9
스케,9
기구,9
메가박스,9
그대로,9
만족스럽습니다,9
다이슨,9
좋았어용,9
샐러드,9
친절하십니다,9
이태원,9
맛있었습니다,9
디저트,9
작고,9
용할것,9
깨끗하게,9
디자인,9
좁은,9
친절하,9
아늑하고,9
도구,9
판매,9
기간,9
웰컴,9
불편한,9
도시,9
서재,9
창밖,9
패밀리,9
편한,9
가습기,9
경복궁,9
배치,9
깔끔하니,9
트윈룸,9
규모,9
감성,9
좋더라구요,9
신청,9
상암,9
한가지,9
완벽한,9
온돌,9
유지,9
친절하게안내,8
조용히,8
택시,8
서울역,8
세트,8
친절했어요,8
이보,8
클래식,8
포인트,8
이예,8
연휴,8
비도,8
몬드리안,8
여서,8
과일,8
인지,8
미니,8
컨디셔,8
가까이,8
가구,8
기능,8
저렴하고,8
고저,8
상권,8
공원,8
일행,8
예쁘고,8
단위,8
도크,8
포장,8
버스정류장,8
리모컨,8
거기,8
용해서,8
최대한,8
정리,8
만족했어요,8
이제,8
다리미,8
구석,8
쿠션,8
오스,8
좋다,8
스타일,8
아예,8
이크,8
부도,8
여름,8
고려,8
시간대,8
청결한,8
정신,8
이기,8
방향,8
리셉션,8
편안했습니다,8
피로,8
원래,8
예뻤어요,8
그것,8
용할거,8
있는거,8
모던,8
풍경,8
통창,8
수도,8
링크,8
에프,8
케이크,8
편리한,8
전용,8
용품,8
면도기,8
구류,8
있는것도,8
친절하셨고,8
추합니다,8
청결해서,8
데이트,8
편했고,8
영등포역,8
엘베,8
머리,8
야식,8
발견,8
얘기,7
봉은사,7
안나,7
좋았다,7
많았어요,7
이그,7
높아서,7
실제,7
불편,7
남자,7
다운,7
골목,7
좋아하는,7
맞은편,7
한국,7
만족한,7
미인,7
간다,7
없다,7
코앞,7
적당히,7
프로모션,7
변경,7
이쁘고,7
없는건,7
편합니다,7
이모,7
이따,7
작성,7
호수,7
김치찌개,7
런트,7
소파,7
쿠폰,7
게임,7
제법,7
을해,7
좋다고,7
뭔가,7
위트,7
주가,7
계열,7
친절하셨습니다,7
페어,7
스프,7
영화관,7
숙면,7
걸이,7
가안,7
오기,7
주방,7
교육,7
개선,7
쉬었,7
좋지,7
복판,7
스탠포드,7
물건,7
요역,7
심플,7
하니,7
아쉽습니다,7
비행기,7
다이닝,7
사랑,7
몇번,7
이유,7
동선,7
수준,7
금액,7
요즘,7
결혼식,7
몬트,7
볼거리,7
엄마,7
같은게,7
도모,7
멀지,7
유럽,7
경치,7
편안했어요,7
실망,7
공기,7
티켓,7
행사,7
따뜻하고,7
작아서,7
스텐,7
친절히,7
커피포트,7
인도,7
면봉,7
세번,7
넓어요,7
최신,7
가방,7
있었고,7
호실,7
진심,7
중심,7
공기청정기,7
코드,7
로그,7
없었고,7
자고,7
군더더기,7
관광,7
은근,7
시가,7
잠실역,7
아쉽,7
없는것,7
연인,7
작아요,7
같더라고요,7
오신,6
만족스러워요,6
박하기에,6
취하,6
넉넉해서,6
오피스텔,6
건아,6
이참,6
안해,6
인해,6
고재,6
오래되어서,6
씨유,6
불고기,6
재미,6
내내,6
쉬다,6
소금,6
있고요,6
유명한,6
역삼,6
세심,6
좋았구,6
청계천,6
찍기,6
다행히,6
환경보호,6
용하다,6
쿠키,6
끼리,6
모시,6
대한,6
탈의실,6
좋으며,6
고요,6
아래,6
좋고가,6
조명도,6
인프라,6
포토,6
연락,6
용할께요,6
서울시,6
익스,6
도기,6
하룻밤,6
고역,6
신발,6
도미,6
대체,6
최상,6
없었는데,6
발렛파킹,6
야해요,6
서예,6
무려,6
나위,6
서도,6
와이프,6
있는게,6
특징,6
만족해,6
예쁜,6
우드,6
무척,6
카톡,6
이해,6
선호,6
애인,6
가바,6
넓게,6
만하,6
좋겠습니다,6
약했는데,6
맛있어서,6
불구,6
남아,6
오후,6
미다,6
더할,6
착해서,6
착했는데,6
취향,6
환경,6
고장,6
예뻤습니다,6
위생,6
위주,6
원더,6
인전,6
대부분,6
때또,6
