,freq
아니니까,1
요하,1
대해,1
좋아야,1
덕분,1
피곤하고지치게,1
마무리,1
씁쓸하네요,1
안타깝습니다,1
이이,1
별점,1
이건,1
안좋은,1
충분히,1
그럴수있다고,1
이해,1
방안,1
안되네요,1
밤잠,1
이하이,1
저렴하네요,1
옥뷰,1
박하고,1
모든,1
친절하셨고,1
푹신해서,1
편안했지만,1
안되어있어서,1
망치,1
의자,1
어마어마하게,1
윗층,1
공룡,1
어마어마한,1
가사,1
끔찍하네요,1
헤드,1
에손,1
자국,1
베란다,1
방충,1
주방,1
별루,1
있었습니다,1
비눗물,1
속도,1
체인지,1
요구,1
건아,1
지란,1
설상가상,1
테레비,1
채널,1
리모콘,1
화면,1
꼭지,1
만족스러워습니다,1
심히,1
괜한트,1
곤란하진,1
고심,1
불친절해요,1
청결하지,1
점도,1
스위치,1
예정,1
무심하게나서,1
바빴네요,1
곰팡이,1
천국,1
많구요,1
밤늦은,1
안되는거줘서,1
그다음,1
안된다고,1
죄송하,1
단말,1
없었구요,1
도로,1
정신,1
없었음,1
깨끗하여,1
좋았,1
음경,1
기전,1
가깝고,1
기도,1
기겁,1
고해,1
드물긴,1
시끄러운,1
편의,1
괜찮,1
은숙,1
소일,1
같지만,1
부족한것,1
기대한만큼,1
안좋아요,1
말소리,1
두번째,1
반대쪽,1
같은데,1
안좋아서,1
예매,1
좀하셔,1
요한,1
도거리,1
불편합니다,1
인하자마자,1
수구,1
기계화,1
계절,1
인식,1
대기,1
루고,1
안되요,1
소변,1
세면기,1
괜찮았으나,1
많았고,1
물때,1
서사,1
없으니,1
다다,1
익숙하기,1
제일,1
방도,1
답답함이,1
만족스럽지만,1
하수도,1
악취,1
슬리퍼,1
발신,1
없었어두,1
괜찮다,1
더럽고,1
쇼파,1
통행,1
예민하,1
신분,1
투숙,1
차로,1
십분,1
부킹,1
건데,1
친절하나다음,1
애초,1
군데,1
없지만,1
그럼에도,1
시안,1
급하게,1
안남아있어서,1
야할거,1
친절한,1
서하,1
좋겠네요,1
깨끗하며,1
편안해서,1
애용,1
완료,1
후베이,1
커리,1
좋을거,1
빵맛,1
용함,1
넓고,1
바베큐,1
좋을,1
이탈리안,1
아쉽긴,1
먼다시,1
아늑하고,1
소입,1
도끼,1
발등,1
전망,1
금강하구둑,1
발전,1
언덕,1
전라북도,1
예쁜,1
본관,1
뷰늘,1
좋으나,1
시원한,1
아닙니다,1
상당,1
탁트인,1
만족하며,1
페셔,1
부족하다고,1
여름철,1
시내,1
므로맟저눟,1
좋을텐데,1
아쉬움,1
전반,1
괜찮아요,1
예민하지,1
담날,1
아쉽네요,1
편의점,1
좀거,1
시기하네요,1
지하,1
물기,1
구류,1
청결하고,1
깨끗했어요,1
각층,1
만족,1
창가,1
심함,1
라마,1
주말,1
전국,1
많은,1
보지,1
춥다,1
층뷰,1
면도기,1
라서,1
만족했어요,1
행시,1
프라이버시,1
물걸레,1
궁금하시다면,1
거실,1
정리정돈,1
쓰레기,1
분리수거,1
미실,1
동의,1
전라도,1
무인,1
대세,1
가무,1
공짜,1
별표,1
반개,1
아깝네요,1
경상도,1
좋지도,1
이하나,1
누굴위,1
카운터,1
무작정,1
아니냐고,1
구문,1
화로,1
건조해서,1
굉장히,1
칼칼해졌어요,1
방한,1
할인,1
좁았고,1
세면대,1
이쾅,1
간지,1
상처,1
미안하고,1
민망하고,1
첫날,1
많고,1
힘들었어요,1
보구,1
더니,1
안되구,1
기상,1
입구,1
어둡고,1
향기,1
가나,1
있어요,1
바디,1
아니라,1
강제,1
괜찮아,1
호출,1
배수,1
구가,1
길게있던데,1
가방,1
자리,1
잡고,1
따뜻해지고,1
외출,1
이바,1
블라인드,1
괜찮습니다,1
사과,1
후회,1
막심,1
폐가,1
연상,1
신선한,1
충격,1
미세먼지,1
농도,1
불어,1
테이프,1
이반,1
있었으면서도,1
미안하다는말도,1
만지작거리다가,1
보일러,1
모터,1
시끄러워담,1
폭우,1
가득,1
행위,1
양심,1
판매,1
나이,1
요추,1
조용하게잘,1
히터,1
시끄러워요,1
괜찮은,1
렌덤,1
저렴함을,1
미끼,1
모친,1
상술,1
친구,1
실례,1
부실,1
낙후,1
별관,1
불쾌함이,1
분노,1
없구요,1
한비,1
닌지,1
앞통,1
전화기,1
스키,1
낮은,1
평점,1
크게,1
신경안,1
가세,1
감탄,1
넓은,1
의심스러운,1
고춧가루,1
다이소,1
가도,1
천원,1
아닌가요,1
세면,1
대물,1
치한,1
번했는데도,1
목적,1
나봄,1
덩어리,1
삼겹살,1
식기,1
프런트로,1
클레,1
임전,1
오니,1
아예,1
안남,1
같아,1
모델링,1
더러워요,1
발코니,1
천장,1
음료수,1
껍데기,1
시냇물소리,1
스키장,1
겨울,1
수납,1
싱크대,1
온천,1
